20201222,昆山,玉山城北,盛荣花园,17438元/m2,121套在售二手房
20201222,昆山,玉山城北,中航九方城市花园,22869元/m2,102套在售二手房
20201222,昆山,玉山城北,九方城天悦,23261元/m2,71套在售二手房
20201222,昆山,玉山城北,水岸花园,15915元/m2,63套在售二手房
20201222,昆山,玉山城北,逸景湾,14594元/m2,68套在售二手房
20201222,昆山,玉山城北,阳光昆城苑,16553元/m2,68套在售二手房
20201222,昆山,玉山城北,江南春天,17378元/m2,24套在售二手房
20201222,昆山,玉山城北,希望之城,16353元/m2,40套在售二手房
20201222,昆山,玉山城北,天成佳园,21694元/m2,42套在售二手房
20201222,昆山,玉山城北,神州通北城新境,16514元/m2,27套在售二手房
20201222,昆山,玉山城北,摩卡小镇融城汇园,17249元/m2,60套在售二手房
20201222,昆山,玉山城北,锦隆佳园,12709元/m2,44套在售二手房
20201222,昆山,玉山城北,火炬新村,15540元/m2,41套在售二手房
20201222,昆山,玉山城北,康城花园,18610元/m2,47套在售二手房
20201222,昆山,玉山城北,满庭芳花园,14939元/m2,25套在售二手房
20201222,昆山,玉山城北,富康花园,14513元/m2,38套在售二手房
20201222,昆山,玉山城北,方正名门,17353元/m2,10套在售二手房
20201222,昆山,玉山城北,尚城国际花园,19118元/m2,31套在售二手房
20201222,昆山,玉山城北,富贵花园,16348元/m2,40套在售二手房
20201222,昆山,玉山城北,城市之光锦荣苑,18370元/m2,27套在售二手房
20201222,昆山,玉山城北,郁金香花苑,14988元/m2,5套在售二手房
20201222,昆山,玉山城北,大德玲珑湾,12580元/m2,73套在售二手房
20201222,昆山,玉山城北,梅园新村(昆山),15636元/m2,23套在售二手房
20201222,昆山,玉山城北,皓康小时代（新时代花园）,16223元/m2,29套在售二手房
20201222,昆山,玉山城北,滨江丽景,15932元/m2,14套在售二手房
20201222,昆山,玉山城北,水秀花园,13720元/m2,11套在售二手房
20201222,昆山,玉山城北,永盛广场,15873元/m2,20套在售二手房
20201222,昆山,玉山城北,倚和园,14874元/m2,13套在售二手房
20201222,昆山,玉山城北,华懋大厦,14302元/m2,25套在售二手房
20201222,昆山,玉山城北,海峰公寓,14609元/m2,7套在售二手房
20201222,昆山,玉山城北,嘉和苑,15734元/m2,17套在售二手房
20201222,昆山,玉山城北,滨江花园,17755元/m2,8套在售二手房
20201222,昆山,玉山城北,名都花园(昆山市),14219元/m2,7套在售二手房
20201222,昆山,玉山城北,皇家花园,16309元/m2,14套在售二手房
20201222,昆山,玉山城北,金都花园,17369元/m2,7套在售二手房
20201222,昆山,玉山城北,景秀苑,13980元/m2,19套在售二手房
20201222,昆山,玉山城北,杏园,23820元/m2,4套在售二手房
20201222,昆山,玉山城北,月盛花园,16639元/m2,20套在售二手房
20201222,昆山,玉山城北,新港湾,21674元/m2,13套在售二手房
20201222,昆山,玉山城北,国际艺术村,19936元/m2,12套在售二手房
20201222,昆山,玉山城北,水秀艺墅,28392元/m2,8套在售二手房
20201222,昆山,玉山城北,汉林花园,14714元/m2,10套在售二手房
20201222,昆山,玉山城北,嘉兴苑,16443元/m2,12套在售二手房
20201222,昆山,玉山城北,怡苑洋房,15218元/m2,21套在售二手房
20201222,昆山,玉山城北,丁香花园,17421元/m2,7套在售二手房
20201222,昆山,玉山城北,北门三村,15444元/m2,16套在售二手房
20201222,昆山,玉山城北,澳洲阳光,18635元/m2,9套在售二手房
20201222,昆山,玉山城北,文景园,17577元/m2,3套在售二手房
20201222,昆山,玉山城北,萧林大厦,13611元/m2,14套在售二手房
20201222,昆山,玉山城北,紫竹公寓,15914元/m2,14套在售二手房
20201222,昆山,玉山城北,教师新村(昆山市),16276元/m2,8套在售二手房
20201222,昆山,玉山城北,金邻花苑,14620元/m2,19套在售二手房
20201222,昆山,玉山城北,水秀江南花园,23254元/m2,14套在售二手房
20201222,昆山,玉山城北,格兰新村,14611元/m2,8套在售二手房
20201222,昆山,玉山城北,兰园小区,15492元/m2,12套在售二手房
20201222,昆山,玉山城北,菊园一村,15763元/m2,7套在售二手房
20201222,昆山,玉山城北,纽约之星,12853元/m2,25套在售二手房
20201222,昆山,玉山城北,新大陆花园西区,16243元/m2,6套在售二手房
20201222,昆山,玉山城北,富士康花园新村,16100元/m2,8套在售二手房
20201222,昆山,玉山城北,百澜地尚苑,16155元/m2,20套在售二手房
20201222,昆山,玉山城北,新城家园（北门路）,15942元/m2,11套在售二手房
20201222,昆山,玉山城北,振华园,15393元/m2,10套在售二手房
20201222,昆山,玉山城北,优秀商务酒店,13013元/m2,31套在售二手房
20201222,昆山,玉山城北,美陆佳苑菊苑,13136元/m2,11套在售二手房
20201222,昆山,玉山城北,紫荆花园,15233元/m2,5套在售二手房
20201222,昆山,玉山城北,荣丰锦园,13437元/m2,4套在售二手房
20201222,昆山,玉山城北,景典铭园,16166元/m2,8套在售二手房
20201222,昆山,玉山城北,新大陆花园东区,16336元/m2,10套在售二手房
20201222,昆山,玉山城北,李园新村,15734元/m2,8套在售二手房
20201222,昆山,玉山城北,豪门世家,21972元/m2,5套在售二手房
20201222,昆山,玉山城北,同心花园,16464元/m2,2套在售二手房
20201222,昆山,玉山城北,东方铭园,15304元/m2,4套在售二手房
20201222,昆山,玉山城北,竹园四季花城,18498元/m2,8套在售二手房
20201222,昆山,玉山城北,都市汇商苑,11907元/m2,15套在售二手房
20201222,昆山,玉山城北,永盛广场金座公寓,13739元/m2,17套在售二手房
20201222,昆山,玉山城北,文静苑,16923元/m2,0套在售二手房
20201222,昆山,玉山城北,裕丰大厦,13104元/m2,15套在售二手房
20201222,昆山,玉山城北,桃花源别墅,暂无,0套在售二手房
20201222,昆山,玉山城北,阳光逸品,15234元/m2,5套在售二手房
20201222,昆山,玉山城北,绿洲山语,43809元/m2,4套在售二手房
20201222,昆山,玉山城北,寰庆花园,15401元/m2,7套在售二手房
20201222,昆山,玉山城北,文峰公寓,14462元/m2,17套在售二手房
20201222,昆山,玉山城北,兰园一村,16617元/m2,10套在售二手房
20201222,昆山,玉山城北,华林花园,15157元/m2,14套在售二手房
20201222,昆山,玉山城北,得易家,17781元/m2,7套在售二手房
20201222,昆山,玉山城北,九方城写字楼,暂无,0套在售二手房
20201222,昆山,玉山城北,胜利新村,13224元/m2,14套在售二手房
20201222,昆山,玉山城北,杜桥花园,12931元/m2,4套在售二手房
20201222,昆山,玉山城北,美陆佳园桦苑,11641元/m2,3套在售二手房
20201222,昆山,玉山城北,玉成新村,15564元/m2,7套在售二手房
20201222,昆山,玉山城北,北渔小区,14851元/m2,6套在售二手房
20201222,昆山,玉山城北,中原佳苑,13187元/m2,9套在售二手房
20201222,昆山,玉山城北,梧桐广场北区,15078元/m2,14套在售二手房
20201222,昆山,玉山城北,竹园二村,12203元/m2,5套在售二手房
20201222,昆山,玉山城北,海峰路,15472元/m2,3套在售二手房
20201222,昆山,玉山城北,永丰大厦,13827元/m2,9套在售二手房
20201222,昆山,玉山城北,皇驾码头,12101元/m2,7套在售二手房
20201222,昆山,玉山城北,北门路36弄小区,15843元/m2,0套在售二手房
20201222,昆山,玉山城北,成和园,16185元/m2,3套在售二手房
20201222,昆山,玉山城北,胜利小区,14134元/m2,4套在售二手房
20201222,昆山,玉山城北,柏庐北路小区,13630元/m2,8套在售二手房
20201222,昆山,玉山城北,美陆佳园桂苑,12039元/m2,3套在售二手房
20201222,昆山,玉山城北,玉山宝岛丽园,25000元/m2,1套在售二手房
20201222,昆山,玉山城北,凯翔花园,15386元/m2,6套在售二手房
20201222,昆山,玉山城北,美陆佳园小区,13129元/m2,0套在售二手房
20201222,昆山,玉山城北,梧桐广场南二区,15526元/m2,5套在售二手房
20201222,昆山,玉山城北,昆海花园,14387元/m2,2套在售二手房
20201222,昆山,玉山城北,沁园小区,暂无,0套在售二手房
20201222,昆山,玉山城北,绿洲山语东区,39916元/m2,3套在售二手房
20201222,昆山,玉山城北,七七0弄,16023元/m2,3套在售二手房
