20201222,相城,阳澄湖,湖畔樾山,18952元/m2,126套在售二手房
20201222,相城,阳澄湖,中惠爱丁堡,16533元/m2,45套在售二手房
20201222,相城,阳澄湖,聆湖丽墅,23136元/m2,8套在售二手房
20201222,相城,阳澄湖,阳澄花园东区,11265元/m2,12套在售二手房
20201222,相城,阳澄湖,阳澄湖畔花苑一区,15108元/m2,4套在售二手房
20201222,相城,阳澄湖,阳澄花园西区,11403元/m2,3套在售二手房
20201222,相城,阳澄湖,和沁园,18330元/m2,11套在售二手房
20201222,相城,阳澄湖,乐澄花园,13947元/m2,7套在售二手房
20201222,相城,阳澄湖,阳澄之星,暂无,0套在售二手房
20201222,相城,阳澄湖,湘苑二区,暂无,0套在售二手房
20201222,相城,阳澄湖,怡沁园,21094元/m2,1套在售二手房
20201222,相城,阳澄湖,阳澄湖畔花苑三区,暂无,0套在售二手房
20201222,相城,阳澄湖,湘洲人家,16859元/m2,5套在售二手房
20201222,相城,阳澄湖,澄苑二区,暂无,0套在售二手房
20201222,相城,阳澄湖,湘苑一区,11207元/m2,1套在售二手房
20201222,相城,阳澄湖,永顺小区,暂无,0套在售二手房
20201222,相城,阳澄湖,沙家浜弄13号,14454元/m2,0套在售二手房
20201222,相城,阳澄湖,澄苑一区,12061元/m2,0套在售二手房
20201222,相城,阳澄湖,虹桥路,暂无,1套在售二手房
20201222,相城,阳澄湖,戴娄花园,暂无,0套在售二手房
20201222,相城,阳澄湖,阳澄湖畔花苑二区,11583元/m2,0套在售二手房
