20201222,吴中,东山,和昌紫竹云山墅,21154元/m2,44套在售二手房
20201222,吴中,东山,万科公园大湖,16631元/m2,31套在售二手房
20201222,吴中,东山,东山家和院,20194元/m2,31套在售二手房
20201222,吴中,东山,景园人家,18338元/m2,6套在售二手房
20201222,吴中,东山,金湾村,6972元/m2,0套在售二手房
20201222,吴中,东山,雨润涵月楼,35064元/m2,3套在售二手房
20201222,吴中,东山,紫竹云山坊,14277元/m2,13套在售二手房
20201222,吴中,东山,下街路,6990元/m2,0套在售二手房
20201222,吴中,东山,吴地雅舍,23085元/m2,1套在售二手房
20201222,吴中,东山,东山人家,暂无,0套在售二手房
20201222,吴中,东山,人民街,25038元/m2,4套在售二手房
20201222,吴中,东山,白沙洞庭庄园,暂无,0套在售二手房
20201222,吴中,东山,上湾村,暂无,0套在售二手房
20201222,吴中,东山,光明村,17574元/m2,2套在售二手房
20201222,吴中,东山,东山二号桥,暂无,0套在售二手房
20201222,吴中,东山,景德堂,32604元/m2,0套在售二手房
20201222,吴中,东山,金嘉巷,12131元/m2,1套在售二手房
20201222,吴中,东山,东山镇含山村六组,暂无,0套在售二手房
20201222,吴中,东山,林清苑,15052元/m2,1套在售二手房
20201222,吴中,东山,谈家弄,8264元/m2,0套在售二手房
20201222,吴中,东山,东山大道3号,暂无,0套在售二手房
20201222,吴中,东山,觉悟草堂,暂无,0套在售二手房
20201222,吴中,东山,莲花新村(吴中),暂无,3套在售二手房
20201222,吴中,东山,银杏路29号,暂无,0套在售二手房
20201222,吴中,东山,怀古堂,47538元/m2,1套在售二手房
20201222,吴中,东山,东山铗槎湾东杨公路,暂无,0套在售二手房
20201222,吴中,东山,松园弄,暂无,0套在售二手房
20201222,吴中,东山,新乐路,暂无,0套在售二手房
