20201222,吴中,胥口,澳海胥江湾,20564元/m2,15套在售二手房
20201222,吴中,胥口,太湖水云天,20410元/m2,16套在售二手房
20201222,吴中,胥口,星城铭座,13050元/m2,17套在售二手房
20201222,吴中,胥口,东胥香花园,18871元/m2,28套在售二手房
20201222,吴中,胥口,尼盛西城,21616元/m2,17套在售二手房
20201222,吴中,胥口,亿城天筑,19661元/m2,16套在售二手房
20201222,吴中,胥口,胥香园,21290元/m2,13套在售二手房
20201222,吴中,胥口,胥江一号别墅,22252元/m2,9套在售二手房
20201222,吴中,胥口,鑫禾花园（胥口）,15896元/m2,5套在售二手房
20201222,吴中,胥口,西郊花苑,18812元/m2,9套在售二手房
20201222,吴中,胥口,吉祥二村,17563元/m2,2套在售二手房
20201222,吴中,胥口,胥口采香一村,17835元/m2,6套在售二手房
20201222,吴中,胥口,香山里,11492元/m2,1套在售二手房
20201222,吴中,胥口,胥江一号公寓,9731元/m2,2套在售二手房
20201222,吴中,胥口,子胥花苑,暂无,0套在售二手房
20201222,吴中,胥口,帝豪花园,15610元/m2,5套在售二手房
20201222,吴中,胥口,吉祥一村,15800元/m2,5套在售二手房
20201222,吴中,胥口,新世纪花园,16762元/m2,2套在售二手房
20201222,吴中,胥口,胥江花园,28302元/m2,1套在售二手房
20201222,吴中,胥口,胥福里,18227元/m2,0套在售二手房
20201222,吴中,胥口,采香二村,14650元/m2,2套在售二手房
20201222,吴中,胥口,太湖樱花园,34014元/m2,1套在售二手房
20201222,吴中,胥口,孙武路619号,暂无,0套在售二手房
20201222,吴中,胥口,胥苑新村,16667元/m2,0套在售二手房
20201222,吴中,胥口,东郊花苑,暂无,1套在售二手房
20201222,吴中,胥口,胥口新村,19917元/m2,2套在售二手房
20201222,吴中,胥口,一箭河山庄,暂无,1套在售二手房
20201222,吴中,胥口,天之骄子,19598元/m2,0套在售二手房
20201222,吴中,胥口,胥口财富广场,13878元/m2,2套在售二手房
20201222,吴中,胥口,香泾新村,暂无,0套在售二手房
20201222,吴中,胥口,帝豪家缘,暂无,0套在售二手房
