20201222,相城,渭塘,海伦堡珍珠湾花园,15316元/m2,66套在售二手房
20201222,相城,渭塘,玉盘家园,12311元/m2,81套在售二手房
20201222,相城,渭塘,朗悦湾,18725元/m2,37套在售二手房
20201222,相城,渭塘,中赫玫瑰园,18589元/m2,28套在售二手房
20201222,相城,渭塘,合景峰汇瑜翠园,18389元/m2,14套在售二手房
20201222,相城,渭塘,彩叠湾,19426元/m2,19套在售二手房
20201222,相城,渭塘,燕回江南院,27317元/m2,54套在售二手房
20201222,相城,渭塘,俪珠华庭,20331元/m2,37套在售二手房
20201222,相城,渭塘,湖岸明珠,17497元/m2,22套在售二手房
20201222,相城,渭塘,一湾湖墅,25881元/m2,24套在售二手房
20201222,相城,渭塘,漕湖花园五区,14780元/m2,26套在售二手房
20201222,相城,渭塘,丽致星河,14588元/m2,17套在售二手房
20201222,相城,渭塘,翡翠家园西区,11859元/m2,2套在售二手房
20201222,相城,渭塘,建发阳光城璞悦,暂无,0套在售二手房
20201222,相城,渭塘,商苑公馆,16120元/m2,4套在售二手房
20201222,相城,渭塘,渭塘之星,6696元/m2,3套在售二手房
20201222,相城,渭塘,御湖佳苑,17673元/m2,5套在售二手房
20201222,相城,渭塘,国展和昌芳草庭,暂无,0套在售二手房
20201222,相城,渭塘,翡翠家园东区,11794元/m2,0套在售二手房
20201222,相城,渭塘,东方时代广场,9449元/m2,14套在售二手房
20201222,相城,渭塘,宝润168广场,9836元/m2,9套在售二手房
20201222,相城,渭塘,朗悦湾西区,18801元/m2,9套在售二手房
20201222,相城,渭塘,金艺百汇广场,13519元/m2,15套在售二手房
20201222,相城,渭塘,中恒广场,10446元/m2,4套在售二手房
20201222,相城,渭塘,一湾湖墅赏湖阁,15729元/m2,0套在售二手房
20201222,相城,渭塘,珠宝苑,12855元/m2,8套在售二手房
20201222,相城,渭塘,钻石小区,暂无,0套在售二手房
20201222,相城,渭塘,渭西花园,暂无,0套在售二手房
20201222,相城,渭塘,渭星花园,12640元/m2,5套在售二手房
20201222,相城,渭塘,渭中一村,暂无,0套在售二手房
20201222,相城,渭塘,渭中三村,12857元/m2,2套在售二手房
20201222,相城,渭塘,顶峯上一广场,暂无,0套在售二手房
20201222,相城,渭塘,渭塘商业城,暂无,0套在售二手房
20201222,相城,渭塘,渭中二村,10204元/m2,1套在售二手房
20201222,相城,渭塘,渭西仙士小区,暂无,0套在售二手房
20201222,相城,渭塘,商苑南街20号,暂无,0套在售二手房
20201222,相城,渭塘,通成小区,暂无,0套在售二手房
