20201222,相城,太平,东渡海派青城,21122元/m2,38套在售二手房
20201222,相城,太平,金澄花园一区,14312元/m2,28套在售二手房
20201222,相城,太平,春天璟墅,15655元/m2,22套在售二手房
20201222,相城,太平,青漪花园,15628元/m2,5套在售二手房
20201222,相城,太平,卓兴澜庭,21490元/m2,13套在售二手房
20201222,相城,太平,金澄花园二区,16468元/m2,5套在售二手房
20201222,相城,太平,阳澄领岛别墅,23194元/m2,11套在售二手房
20201222,相城,太平,阳光景庭,22345元/m2,19套在售二手房
20201222,相城,太平,祥泰花苑,20939元/m2,5套在售二手房
20201222,相城,太平,澄湖印象,16302元/m2,6套在售二手房
20201222,相城,太平,盛世花园,14340元/m2,2套在售二手房
20201222,相城,太平,洞字花苑,暂无,0套在售二手房
20201222,相城,太平,金澄天地花园,19557元/m2,3套在售二手房
20201222,相城,太平,隽荟SOHO,22520元/m2,1套在售二手房
20201222,相城,太平,金澄别墅,暂无,0套在售二手房
20201222,相城,太平,凤凰新村,暂无,0套在售二手房
20201222,相城,太平,太平邻里中心,暂无,0套在售二手房
